193.144.2.248;3.03.2001;37;97a284da-ac6f-459c-bf02-25278a68ffd9;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;f4fe56dade638afff1aa14c372d525fe;A;A;William Hill;Rioja;Spain;36.9451;-2.463
123.30.70.214;3.02.2005;38;16096973-2c40-4754-ad38-f579f8025bc0;FALSE;a9de46db4d2983d9584670041a0a03bd;22246109;1be0eb2bbeb362ade07193bba13467e0;A;B;Vietnam Posts and Telecommunications (VNPT);Hanoi;Vietnam;21.0333;105.85
82.146.15.6;3.02.2004;39;23a09e5e-0639-4a96-9e3d-e8059ebb0232;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;c5e211823468ff94b6c69ebaa57d7625;A;B;Playtech Bulgaria;;Bulgaria;43;25
182.106.212.136;3.03.2002;40;995a0231-7419-4fed-bf1f-56722efaf187;FALSE;23530f25f4474672a24292aade947c42;;e77989ed21758e78331b20e477fc5582;A;A;China Telecom JIANGXI;Nanchang;China;28.55;115.9333
203.189.107.29;3.02.2005;41;ab8f57f6-91f1-4391-a0f7-de9a7f817ccd;FALSE;a9de46db4d2983d9584670041a0a03bd;22246109;5a8e7ff02cc7a260a085185bb8fd1c07;B;D;GMO Internet,Inc;;Japan;35.69;139.69
213.27.191.126;3.02.2005;42;5fd19f2c-c718-40ac-bdc2-e444e70030a4;FALSE;717521fecffec8a32a2821556c835a16;37333192;58c75e2689265806d40974c56860a46a;B;A;COLT Technology Services Group Limited;;Spain;40;-4
114.251.196.4;3.03.2003;43;3949f1b0-11c5-4f77-aa0f-a8018d73ce1d;FALSE;888c517558a99b087c4a07ce385;maven;e77989ed21758e78331b20e477fc5582;A;A;China Unicom Beijing;Beijing;China;39.9289;116.3883
82.146.15.6;3.02.2004;44;02618714-77ff-4b8d-a99d-15cf8581bdf7;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;3019c4a9e42cee77f52b704e2a3456d7;A;C;Playtech Bulgaria;;Bulgaria;43;25
82.146.15.6;3.02.2004;45;6b8184a7-9a01-40cd-a073-13873971c593;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;041f9d1540ae7e27cc7da8f6c05769c8;A;C;Playtech Bulgaria;;Bulgaria;43;25
82.146.15.6;3.02.2004;46;88413f10-766b-4bca-9175-388795f49272;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;3019c4a9e42cee77f52b704e2a3456d7;A;C;Playtech Bulgaria;;Bulgaria;43;25
202.82.101.34;3.03.2002;47;3998ad81-a67f-41a7-92e8-0d3a2ceefa2b;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;PCCW IMSBiz;;Hong Kong;22.25;114.1667
202.167.248.193;3.03.2002;48;8261750d-1903-4336-a1b2-8b96d2960b4e;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;Equinix Asia Pacific;;Singapore;1.3667;103.8
202.82.101.34;3.03.2002;49;3331a609-b91b-4fd2-9913-9e8cb56143be;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;PCCW IMSBiz;;Hong Kong;22.25;114.1667
178.255.12.26;3.02.2004;50;b3e0640f-1100-4510-a50e-b572811d31d8;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;e7f05ad8c8aa3c02bc23b0a0d7beb437;A;C;Playtech Estonia OU;;Estonia;59;26
14.161.12.164;3.02.2005;51;918ee836-b629-43c2-af73-b35ea952107b;FALSE;a9de46db4d2983d9584670041a0a03bd;22246109;7508bca1e5fde324966e56da8ae99fe2;A;A;Vietnam Posts and Telecommunications(VNPT);Hanoi;Vietnam;21.0333;105.85
202.82.101.34;3.03.2002;52;35405a7c-e9db-42ac-a003-52ab9bcf0dd4;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;PCCW IMSBiz;;Hong Kong;22.25;114.1667
202.82.101.34;3.03.2002;53;cdc90818-7abd-4df8-b814-486d20bf1b96;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;PCCW IMSBiz;;Hong Kong;22.25;114.1667
14.161.12.164;3.02.2005;54;aa64b83b-3711-4be2-bc6f-7e0bc0b6a089;FALSE;a9de46db4d2983d9584670041a0a03bd;22246109;7508bca1e5fde324966e56da8ae99fe2;A;A;Vietnam Posts and Telecommunications(VNPT);Hanoi;Vietnam;21.0333;105.85
178.255.12.26;3.02.2004;55;51f5a5b2-bc03-480f-a82d-742768cfab4c;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;6125600cf796ba01a084862f7b32bcfb;A;C;Playtech Estonia OU;;Estonia;59;26
193.144.2.248;3.03.2001;56;a7acc0a0-588f-4ec8-89d7-5ba63afbb784;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;f4fe56dade638afff1aa14c372d525fe;A;A;Universidad de La Rioja;Rioja;Spain;36.9451;-2.463
203.189.107.29;3.02.2005;57;9e2a4dbf-250f-4a62-9c07-76c798ada286;FALSE;a9de46db4d2983d9584670041a0a03bd;22246109;5a8e7ff02cc7a260a085185bb8fd1c07;B;D;GMO Internet,Inc;;Japan;35.69;139.69
182.106.212.140;3.03.2002;58;4529e307-2e86-4d10-851a-713b5011f6bd;TRUE;23530f25f4474672a24292aade947c42;;e77989ed21758e78331b20e477fc5582;A;A;China Telecom JIANGXI;Nanchang;China;28.55;115.9333
123.30.70.214;3.02.2005;59;9e9afff2-af2f-4f14-8a3f-dad656ee91cf;FALSE;a9de46db4d2983d9584670041a0a03bd;22246109;1be0eb2bbeb362ade07193bba13467e0;A;C;Vietnam Posts and Telecommunications (VNPT);Hanoi;Vietnam;21.0333;105.85
54.196.137.80;3.03.2001;60;0cdfc048-3b40-4b80-a007-7d56b76a1090;FALSE;6d9cc324cd28e605d3e96e143946241b;maven;447a1fc3f114910dac9c6d82e797aa56;A;A;Amazon Technologies;Seattle;United States;47.6344;-122.3422
202.167.248.193;3.03.2002;61;8040df2e-a33c-43a2-bbb3-017b6176cae4;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;Equinix Asia Pacific;;Singapore;1.3667;103.8
114.251.196.4;3.03.2003;62;62c3f590-e420-4528-9021-fc05b2931ba3;FALSE;888c517558a99b087c4a07ce38598962;maven;e77989ed21758e78331b20e477fc5582;A;A;China Unicom Beijing;Beijing;China;39.9289;116.3883
82.146.15.6;3.02.2004;63;6da79e2e-0698-4c8a-8838-b47797c2f82f;FALSE;0ee9187fe6e56bfde63b7ae97;maven;c5e211823468ff94b6c69ebaa57d7625;A;C;Enes Bulgaria;;Bulgaria;43;25
178.255.12.26;3.02.2004;64;11b48f69-ba7d-4bf2-8924-eaa7d80b3517;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;e7f05ad8c8aa3c02bc23b0a0d7beb437;A;D;Playtech Estonia OU;;Estonia;59;26
195.250.183.130;3.02.2004;65;4465bf9e-1056-4a6b-bc13-d75a5420e12b;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;6125600cf796ba01a084862f7b32bcfb;A;C;Ibtech;;Estonia;59;26
14.161.12.164;3.02.2005;66;ab77f0e3-fdb9-4aeb-9828-ebe13a424aaa;FALSE;a9de46db4d2983d9584670041a0a03bd;22246109;6123240655459bcf772713fa8e75b002;A;A;Vietnam Posts and Telecommunications(VNPT);Hanoi;Vietnam;21.0333;105.85
14.161.12.164;3.02.2005;67;7c3ff3f5-808f-4007-b8d8-25ce9fd244a2;FALSE;a9de46db4d2983d9584670041;22246109;6123240655459bcf772713fa8e75b002;A;A;Vietnam Posts and Telecommunications(VNPT);Hanoi;Vietnam;21.0333;105.85
213.27.191.126;3.02.2005;68;33345b2a-7eee-4b49-9583-38ba6abba506;FALSE;717521fecffec8a32a2821556c835a16;37333192;58c75e2689265806d40974c56860a46a;B;A;COLT Technology Services Group Limited;;Spain;40;-4
162.11.179.25;3.03.2002;69;8e57a1d8-3651-4922-8556-d32c5b0021fb;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
119.82.78.162;3.3;70;b2ebc154-42e8-4754-91e1-87b15a3ed25b;FALSE;0db78d981363e62dca4c53897eb2eded;maven;b0edad3bb60ec15d017bdeae2201c6c0;A;A;Citycom Networks Pvt;;India;20;77
213.4.39.189;3.03.2001;71;117bcc64-c520-4f66-8b42-9421150256ef;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Telefonica de Espana;;Spain;40;-4
82.146.15.6;3.02.2004;72;06b79dfc-320b-4c05-ac5a-cffe8eaae01d;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;459ba91e651120896dc63941f8862ba3;A;A;Playtech Bulgaria;;Bulgaria;43;25
213.4.39.189;3.03.2001;73;e3617754-e581-4894-a08f-47d79651f4ab;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Bilyoner;;Spain;40;-4
213.4.39.189;3.03.2001;74;502e5157-e296-4eda-80ff-22bd7bde558d;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Telefonica de Espana;;Spain;40;-4
82.146.15.6;3.02.2004;75;daf0ae17-f3d5-4e82-9d51-70bdfb492aec;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;1433a16aadaeed8110309208409e4246;A;C;Playtech Bulgaria;;Bulgaria;43;25
162.11.179.25;3.03.2002;76;e51dea63-73d4-49a8-8b3f-60f02778cf30;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
162.11.179.25;3.03.2002;77;bd37bf43-1de0-4d19-8ede-4d7c2a6c01db;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
213.27.191.126;3.02.2005;78;b41e53c7-7231-4fbd-a274-43707788cb23;FALSE;717521fecffec8a32a2821556c835a16;37333192;58c75e2689265806d40974c56860a46a;B;A;COLT Technology Services Group Limited;;Spain;40;-4
213.4.39.189;3.03.2001;79;78b99536-eb74-44d8-86ba-3cb263922dbf;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Telefonica de Espana;;Spain;40;-4
162.11.179.25;3.03.2002;80;aff04260-7ee4-4bdb-9541-8b0be39969b5;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
82.146.15.6;3.02.2004;81;46b7d2f7-d53a-4b91-830e-e5cdef2206e4;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;ab60fe9e4bf268574badf9b777bf5d64;A;C;Playtech Bulgaria;;Bulgaria;43;25
213.4.39.189;3.03.2001;82;ba4dd30b-9d18-446d-88a9-22987952e544;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Telefonica de Espana;;Spain;40;-4
162.11.179.25;3.03.2002;83;8c7d00be-7f2d-4324-a133-a6b261b07c4e;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
193.144.2.248;3.03.2001;84;4f0d4d07-490a-4280-acc1-240dcbed837d;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;f4fe56dade638afff1aa14c372d525fe;A;A;Universidad de La Rioja;Rioja;Spain;36.9451;-2.463
213.4.39.189;3.03.2001;85;2dbad9d3-8dd3-44a5-9237-bc34c77548dd;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Telefonica de Espana;;Spain;40;-4
213.4.39.189;3.03.2001;86;efbee42e-612b-4b2d-92e8-8338965f9509;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;b53597992e928ac1f47c240ef2adeebd;A;A;Telefonica de Espana;;Spain;40;-4
162.11.179.25;3.03.2002;87;b893ef13-1e48-42d0-a6bb-9650b887949f;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
82.146.15.6;3.02.2004;88;9a92d259-dde1-4670-9c8c-6e9c9a0e0787;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;ab60fe9e4bf268574badf9b777bf5d64;A;C;Playtech Bulgaria;;Bulgaria;43;25
193.144.2.248;3.03.2001;89;86cf96a3-186c-47c3-b85e-fd5b261527ed;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;f4fe56dade638afff1aa14c372d525fe;A;A;Universidad de La Rioja;Rioja;Spain;36.9451;-2.463
162.11.179.25;3.03.2002;90;318089c7-dd8e-4edc-af38-8c4bca3ec768;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
213.4.39.189;3.03.2001;91;ac244b17-7ef2-4ece-a1e4-4442fe732071;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Telefonica de Espana;;Spain;40;-4
213.4.39.189;3.03.2001;92;a9d35f9a-0df9-4a14-906c-9c5ba38a7728;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;566ddcec98fef6b45c92146e0cb5704b;A;A;Telefonica de Espana;;Spain;40;-4
202.82.101.34;3.03.2002;93;a6ecba91-8505-4f7c-b846-f45fd0271283;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;PCCW IMSBiz;;Hong Kong;22.25;114.1667
213.27.191.126;3.02.2005;94;562e50b9-73e3-4621-aa8d-d964ca202024;FALSE;717521fecffec8a32a2821556c835a16;37333192;58c75e2689265806d40974c56860a46a;B;A;COLT Technology Services Group Limited;;Spain;40;-4
162.11.179.25;3.03.2002;95;df56eae0-c063-4048-aa47-6e9b54458ed5;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
213.4.39.189;3.03.2001;96;bd3952ce-d0de-40d6-bff6-698a0572b956;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;b53597992e928ac1f47c240ef2adeebd;A;A;Telefonica de Espana;;Spain;40;-4
82.146.15.6;3.02.2004;97;73b5b582-f7a2-4d7b-83b7-84ae4f3b5d21;FALSE;0ee9187fe6e56bfde63b7ae976b9abec;maven;1433a16aadaeed8110309208409e4246;A;C;Playtech Bulgaria;;Bulgaria;43;25
162.11.179.25;3.03.2002;98;6c709a22-ef05-47eb-b648-77842992ecfe;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
81.171.162.24;3.3;99;3d1fcfdb-7342-4cf2-beed-b7096cda64a9;FALSE;0db78d981363e62dca4c53897eb2eded;maven;b0edad3bb60ec15d017bdeae2201c6c0;A;A;Star Technology Services Limited;Bristol;United Kingdom;51.45;-2.5833
162.11.179.25;3.03.2002;100;c35dba9f-ba88-47f2-9df4-89a8f1d2ae61;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
162.11.179.25;3.03.2002;101;93a60610-0905-4f6b-9488-bf1079499002;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
202.167.248.193;3.03.2002;102;d32a9a24-b8e5-42be-889b-84a2e26f8581;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;Equinix Asia Pacific;;Singapore;1.3667;103.8
193.144.2.248;3.03.2001;103;c577e209-a2d4-437f-bfd2-95d5384699c2;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;f4fe56dade638afff1aa14c372d525fe;A;A;Universidad de La Rioja;Rioja;Spain;36.9451;-2.463
213.4.39.189;3.03.2001;104;27d7e59d-6b88-473b-a722-291a1a0cfe0d;FALSE;bdefdbe9f58b653b4778862138cd0bba;maven;b53597992e928ac1f47c240ef2adeebd;A;A;Telefonica de Espana;;Spain;40;-4
162.11.179.25;3.03.2002;105;396ea159-41cd-4798-95b7-a1fb9275ed0d;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
202.82.101.34;3.03.2002;106;6d982381-c709-4794-9889-d35802fa5b16;FALSE;5e54f586ef195baecb6beef991ad0589;51896240;683047dd911cdf2f4234b90e4674f1f2;A;A;PCCW IMSBiz;;Hong Kong;22.25;114.1667
162.11.179.25;3.03.2002;107;818966bb-1f6f-4d09-afa9-895e3ec6fe15;TRUE;64e9673b7a1e49c2c9aecbc21835fd24;51896240;e77989ed21758e78331b20e477fc5582;A;A;Mitsubishi UFJ Securities International plc;London;United Kingdom;51.5142;-0.0931
213.27.191.126;3.02.2005;108;3d9a03f2-3f33-448f-966a-8426542fadd8;FALSE;717521fecffec8a32a2821556c835a16;37333192;58c75e2689265806d40974c56860a46a;B;A;COLT Technology Services Group Limited;;Spain;40;-4
212.188.183.73;3.03.2003;109;1ce14506-36b9-48e8-bcac-bc3d3aee2ad4;FALSE;83178b4281bc4488eb22af805acc7ca7;54488886;2e150e9b4b40d544e6eedacdfae33214;A;A;Reserved for I-Way / Claranet Customers in Clarane;London;United Kingdom;51.5142;-0.0931
81.171.162.24;3.3;110;9bb09bf0-6fc5-4e61-a2e0-2e8d40bd9bdc;FALSE;0db78d981363e62dca4c53897eb2eded;maven;b0edad3bb60ec15d017bdeae2201c6c0;A;A;Star Technology Services Limited;Bristol;United Kingdom;51.45;-2.5833
